BusinessEntityID,Año,Trimestre,Mes,Día,PhoneNumber,PhoneNumberTypeID
19377,2014,Trim. 1,febrero,19,1 (11) 500 555-0163,1
19378,2014,Trim. 2,junio,4,143-555-0113,2
19379,2011,Trim. 3,septiembre,29,1 (11) 500 555-0152,1
19380,2012,Trim. 1,marzo,3,178-555-0156,2
19381,2014,Trim. 1,febrero,1,1 (11) 500 555-0161,1
19382,2014,Trim. 2,abril,26,1 (11) 500 555-0172,2
19383,2013,Trim. 4,octubre,8,1 (11) 500 555-0111,1
19384,2013,Trim. 2,junio,15,403-555-0115,1
19385,2011,Trim. 3,julio,2,1 (11) 500 555-0128,1
19386,2014,Trim. 2,junio,17,1 (11) 500 555-0131,2
19387,2013,Trim. 4,octubre,3,1 (11) 500 555-0138,2
19388,2012,Trim. 2,mayo,20,1 (11) 500 555-0167,2
19389,2014,Trim. 1,marzo,24,116-555-0151,2
19390,2013,Trim. 4,noviembre,19,1 (11) 500 555-0136,1
19391,2014,Trim. 1,febrero,14,1 (11) 500 555-0125,2
19392,2014,Trim. 1,febrero,13,338-555-0126,2
19393,2011,Trim. 4,diciembre,9,286-555-0132,1
19394,2014,Trim. 1,enero,5,1 (11) 500 555-0181,1
19395,2013,Trim. 4,octubre,11,882-555-0153,2
19396,2012,Trim. 4,diciembre,25,1 (11) 500 555-0192,2
19397,2014,Trim. 2,abril,14,1 (11) 500 555-0111,2
19398,2013,Trim. 1,enero,20,1 (11) 500 555-0117,1
19399,2012,Trim. 2,junio,18,240-555-0145,2
19400,2013,Trim. 3,julio,19,772-555-0197,1
19401,2014,Trim. 1,marzo,3,404-555-0143,1
19402,2013,Trim. 3,julio,19,1 (11) 500 555-0161,2
19403,2014,Trim. 1,enero,5,630-555-0131,2
19404,2012,Trim. 2,mayo,1,1 (11) 500 555-0160,2
19405,2013,Trim. 1,enero,17,1 (11) 500 555-0190,1
19406,2013,Trim. 4,noviembre,20,314-555-0117,2
19407,2012,Trim. 1,enero,2,1 (11) 500 555-0135,2
19408,2013,Trim. 1,enero,23,524-555-0123,2
19409,2012,Trim. 1,febrero,8,1 (11) 500 555-0188,2
19410,2011,Trim. 3,septiembre,19,1 (11) 500 555-0136,1
19411,2014,Trim. 1,febrero,13,1 (11) 500 555-0185,1
19412,2012,Trim. 4,octubre,21,355-555-0189,1
19413,2014,Trim. 1,febrero,18,1 (11) 500 555-0146,2
19414,2013,Trim. 4,octubre,3,810-555-0140,1
19415,2013,Trim. 4,octubre,26,187-555-0113,1
19416,2012,Trim. 4,noviembre,12,1 (11) 500 555-0192,2
19417,2014,Trim. 2,mayo,5,796-555-0146,2
19418,2013,Trim. 4,octubre,26,127-555-0139,2
19419,2014,Trim. 1,enero,1,1 (11) 500 555-0133,1
19420,2014,Trim. 1,marzo,25,1 (11) 500 555-0112,1
19421,2014,Trim. 1,febrero,15,1 (11) 500 555-0162,1
19422,2014,Trim. 1,enero,18,985-555-0114,1
19423,2014,Trim. 1,enero,4,1 (11) 500 555-0188,2
19424,2013,Trim. 3,agosto,23,1 (11) 500 555-0153,1
19425,2014,Trim. 1,enero,13,808-555-0135,1
19426,2014,Trim. 1,marzo,13,1 (11) 500 555-0148,1
19427,2013,Trim. 3,julio,15,823-555-0196,2
19428,2013,Trim. 4,diciembre,30,338-555-0118,1
19429,2013,Trim. 3,agosto,30,656-555-0132,1
19430,2013,Trim. 4,diciembre,29,534-555-0157,2
19431,2014,Trim. 1,febrero,26,1 (11) 500 555-0132,1
19432,2013,Trim. 2,abril,10,1 (11) 500 555-0196,2
19433,2014,Trim. 2,abril,21,742-555-0195,2
19434,2012,Trim. 3,julio,24,1 (11) 500 555-0113,1
19435,2014,Trim. 2,junio,15,848-555-0182,2
19436,2013,Trim. 4,noviembre,16,1 (11) 500 555-0172,1
19437,2013,Trim. 2,abril,10,1 (11) 500 555-0161,2
19438,2012,Trim. 3,septiembre,28,1 (11) 500 555-0143,2
19439,2013,Trim. 3,agosto,5,1 (11) 500 555-0126,2
19440,2014,Trim. 2,abril,15,890-555-0176,1
19441,2014,Trim. 1,marzo,18,1 (11) 500 555-0111,2
19442,2013,Trim. 4,noviembre,7,593-555-0160,2
19443,2012,Trim. 1,febrero,25,1 (11) 500 555-0135,2
19444,2013,Trim. 3,julio,18,1 (11) 500 555-0119,1
19445,2014,Trim. 2,mayo,27,522-555-0115,2
19446,2012,Trim. 2,junio,9,1 (11) 500 555-0147,2
19447,2014,Trim. 1,marzo,31,585-555-0180,1
19448,2014,Trim. 1,enero,5,119-555-0147,2
19449,2014,Trim. 1,marzo,30,1 (11) 500 555-0153,1
19450,2013,Trim. 4,diciembre,6,1 (11) 500 555-0174,2
19451,2013,Trim. 4,octubre,4,986-555-0131,1
19452,2013,Trim. 4,octubre,9,1 (11) 500 555-0161,1
19453,2014,Trim. 1,febrero,27,1 (11) 500 555-0143,1
19454,2014,Trim. 2,mayo,29,584-555-0135,2
19455,2014,Trim. 1,febrero,22,1 (11) 500 555-0168,2
19456,2013,Trim. 4,octubre,14,163-555-0197,1
19457,2013,Trim. 3,septiembre,3,108-555-0122,2
19458,2013,Trim. 2,abril,3,1 (11) 500 555-0116,2
19459,2014,Trim. 2,junio,4,992-555-0163,1
19460,2013,Trim. 4,noviembre,8,340-555-0120,1
19461,2012,Trim. 1,marzo,29,1 (11) 500 555-0164,1
19462,2012,Trim. 2,mayo,3,1 (11) 500 555-0190,2
19463,2013,Trim. 2,mayo,21,1 (11) 500 555-0122,2
19464,2013,Trim. 4,noviembre,13,282-555-0121,1
19465,2013,Trim. 4,octubre,12,1 (11) 500 555-0165,2
19466,2011,Trim. 4,diciembre,8,1 (11) 500 555-0176,1
19467,2013,Trim. 4,octubre,28,1 (11) 500 555-0157,1
19468,2012,Trim. 4,octubre,10,1 (11) 500 555-0165,2
19469,2013,Trim. 1,marzo,8,1 (11) 500 555-0143,2
19470,2014,Trim. 2,mayo,28,230-555-0189,2
19471,2012,Trim. 1,enero,7,1 (11) 500 555-0113,1
19472,2013,Trim. 4,octubre,9,656-555-0189,1
19473,2013,Trim. 1,febrero,25,1 (11) 500 555-0194,1
19474,2012,Trim. 1,febrero,1,663-555-0197,2
19475,2014,Trim. 2,junio,23,360-555-0122,1
19476,2014,Trim. 2,abril,1,189-555-0163,1
19477,2012,Trim. 1,enero,10,855-555-0159,1
19478,2013,Trim. 4,noviembre,13,180-555-0135,1
19479,2014,Trim. 1,marzo,25,1 (11) 500 555-0135,1
19480,2012,Trim. 1,marzo,27,365-555-0125,2
19481,2013,Trim. 3,septiembre,18,1 (11) 500 555-0182,2
19482,2013,Trim. 3,agosto,23,1 (11) 500 555-0118,2
19483,2013,Trim. 4,noviembre,11,1 (11) 500 555-0182,1
19484,2013,Trim. 4,octubre,1,1 (11) 500 555-0131,2
19485,2012,Trim. 1,enero,31,1 (11) 500 555-0113,2
19486,2012,Trim. 2,mayo,3,1 (11) 500 555-0160,1
19487,2013,Trim. 4,noviembre,29,580-555-0168,2
19488,2014,Trim. 1,enero,24,1 (11) 500 555-0152,1
19489,2013,Trim. 3,septiembre,7,1 (11) 500 555-0121,1
19490,2013,Trim. 3,septiembre,29,1 (11) 500 555-0176,2
19491,2014,Trim. 1,febrero,1,572-555-0116,1
19492,2012,Trim. 4,octubre,26,746-555-0112,1
19493,2014,Trim. 2,mayo,26,1 (11) 500 555-0151,2
19494,2012,Trim. 3,septiembre,23,343-555-0150,1
19495,2011,Trim. 4,diciembre,27,1 (11) 500 555-0150,1
19496,2013,Trim. 1,enero,7,1 (11) 500 555-0171,1
19497,2011,Trim. 3,septiembre,14,831-555-0134,1
19498,2014,Trim. 1,enero,6,1 (11) 500 555-0118,2
19499,2013,Trim. 4,octubre,20,515-555-0135,2
19500,2011,Trim. 4,noviembre,26,535-555-0160,2
19501,2013,Trim. 3,septiembre,25,1 (11) 500 555-0166,2
19502,2013,Trim. 3,agosto,13,1 (11) 500 555-0114,1
19503,2012,Trim. 4,octubre,28,1 (11) 500 555-0118,1
19504,2012,Trim. 1,febrero,14,418-555-0139,1
19505,2014,Trim. 2,abril,28,849-555-0148,1
19506,2014,Trim. 2,abril,9,1 (11) 500 555-0142,2
19507,2013,Trim. 3,julio,26,818-555-0195,1
19508,2013,Trim. 4,diciembre,1,1 (11) 500 555-0146,1
19509,2014,Trim. 2,abril,29,256-555-0139,2
19510,2014,Trim. 1,febrero,27,1 (11) 500 555-0146,2
19511,2012,Trim. 4,noviembre,28,1 (11) 500 555-0166,2
19512,2014,Trim. 2,mayo,11,172-555-0150,2
19513,2014,Trim. 1,enero,18,523-555-0149,1
19514,2011,Trim. 4,noviembre,29,1 (11) 500 555-0187,2
19515,2013,Trim. 4,octubre,11,192-555-0182,1
19516,2014,Trim. 2,mayo,6,186-555-0128,1
19517,2014,Trim. 1,marzo,14,681-555-0113,1
19518,2012,Trim. 1,enero,10,1 (11) 500 555-0175,1
19519,2014,Trim. 2,mayo,26,476-555-0139,1
19520,2014,Trim. 1,febrero,3,1 (11) 500 555-0173,2
19521,2013,Trim. 3,agosto,31,343-555-0171,2
19522,2013,Trim. 4,noviembre,18,145-555-0111,1
19523,2014,Trim. 1,enero,9,1 (11) 500 555-0182,2
19524,2013,Trim. 3,septiembre,11,845-555-0147,2
19525,2013,Trim. 1,enero,4,1 (11) 500 555-0111,2
19526,2013,Trim. 4,noviembre,13,669-555-0158,1
19527,2014,Trim. 1,marzo,14,322-555-0180,2
19528,2013,Trim. 2,abril,17,1 (11) 500 555-0132,2
19529,2014,Trim. 2,mayo,15,1 (11) 500 555-0173,2
19530,2011,Trim. 4,octubre,26,764-555-0138,2
19531,2013,Trim. 1,enero,8,1 (11) 500 555-0122,1
19532,2013,Trim. 4,octubre,20,1 (11) 500 555-0145,2
19533,2013,Trim. 4,diciembre,28,695-555-0138,2
19534,2013,Trim. 3,agosto,30,408-555-0111,2
19535,2014,Trim. 1,enero,18,1 (11) 500 555-0118,2
19536,2013,Trim. 3,agosto,8,1 (11) 500 555-0186,1
19537,2013,Trim. 2,mayo,22,1 (11) 500 555-0134,2
19538,2012,Trim. 2,mayo,25,1 (11) 500 555-0113,2
19539,2014,Trim. 1,marzo,22,950-555-0137,1
19540,2013,Trim. 2,mayo,18,1 (11) 500 555-0186,2
19541,2013,Trim. 4,octubre,31,1 (11) 500 555-0131,1
19542,2013,Trim. 3,julio,7,418-555-0175,1
19543,2014,Trim. 1,marzo,19,943-555-0153,1
19544,2013,Trim. 4,noviembre,11,1 (11) 500 555-0153,2
19545,2013,Trim. 4,octubre,24,822-555-0184,2
19546,2014,Trim. 2,abril,2,1 (11) 500 555-0165,2
19547,2014,Trim. 1,febrero,3,626-555-0148,2
19548,2013,Trim. 4,diciembre,6,1 (11) 500 555-0156,2
19549,2014,Trim. 1,marzo,1,341-555-0164,1
19550,2013,Trim. 3,julio,16,1 (11) 500 555-0190,2
19551,2014,Trim. 2,abril,9,299-555-0163,2
19552,2011,Trim. 4,diciembre,14,1 (11) 500 555-0196,2
19553,2013,Trim. 4,octubre,22,221-555-0137,1
19554,2013,Trim. 4,diciembre,9,1 (11) 500 555-0113,1
19555,2014,Trim. 2,mayo,22,457-555-0190,2
19556,2014,Trim. 1,marzo,12,230-555-0113,1
19557,2013,Trim. 3,septiembre,15,239-555-0133,2
19558,2011,Trim. 4,noviembre,4,1 (11) 500 555-0121,1
19559,2013,Trim. 4,noviembre,29,887-555-0112,2
19560,2014,Trim. 1,enero,5,1 (11) 500 555-0117,1
19561,2013,Trim. 4,diciembre,3,720-555-0117,1
19562,2014,Trim. 2,junio,15,1 (11) 500 555-0183,1
19563,2013,Trim. 1,enero,1,1 (11) 500 555-0162,1
19564,2013,Trim. 4,noviembre,12,1 (11) 500 555-0196,1
19565,2013,Trim. 4,diciembre,15,1 (11) 500 555-0113,1
19566,2013,Trim. 4,noviembre,12,1 (11) 500 555-0118,1
19567,2012,Trim. 2,abril,5,384-555-0123,1
19568,2014,Trim. 2,abril,26,1 (11) 500 555-0191,1
19569,2014,Trim. 1,enero,8,129-555-0131,2
19570,2013,Trim. 3,julio,22,1 (11) 500 555-0114,2
19571,2013,Trim. 3,julio,25,573-555-0116,1
19572,2013,Trim. 3,julio,9,1 (11) 500 555-0146,2
19573,2013,Trim. 3,julio,4,1 (11) 500 555-0170,1
19574,2013,Trim. 3,julio,9,329-555-0133,1
19575,2013,Trim. 4,diciembre,3,1 (11) 500 555-0138,1
19576,2014,Trim. 2,abril,6,1 (11) 500 555-0175,1
19577,2014,Trim. 1,febrero,2,1 (11) 500 555-0115,1
19578,2014,Trim. 1,marzo,22,1 (11) 500 555-0162,1
19579,2014,Trim. 1,febrero,24,1 (11) 500 555-0178,1
19580,2011,Trim. 3,septiembre,13,676-555-0134,2
19581,2012,Trim. 2,abril,25,1 (11) 500 555-0124,1
19582,2014,Trim. 1,febrero,17,1 (11) 500 555-0144,2
19583,2013,Trim. 3,septiembre,16,116-555-0186,1
19584,2013,Trim. 3,septiembre,10,481-555-0142,1
19585,2013,Trim. 3,agosto,31,207-555-0158,2
19586,2013,Trim. 4,octubre,29,756-555-0138,2
19587,2013,Trim. 4,noviembre,21,1 (11) 500 555-0179,1
19588,2014,Trim. 2,abril,18,1 (11) 500 555-0197,1
19589,2014,Trim. 1,febrero,4,582-555-0119,1
19590,2012,Trim. 2,mayo,11,123-555-0127,2
19591,2013,Trim. 4,diciembre,1,1 (11) 500 555-0114,2
19592,2013,Trim. 4,diciembre,9,1 (11) 500 555-0139,2
19593,2014,Trim. 2,mayo,3,1 (11) 500 555-0115,1
19594,2013,Trim. 2,mayo,7,1 (11) 500 555-0199,2
19595,2012,Trim. 3,julio,12,1 (11) 500 555-0115,1
19596,2013,Trim. 4,diciembre,30,1 (11) 500 555-0118,2
19597,2013,Trim. 4,noviembre,12,1 (11) 500 555-0115,1
19598,2013,Trim. 1,febrero,2,1 (11) 500 555-0119,1
19599,2013,Trim. 4,noviembre,6,292-555-0130,1
19600,2012,Trim. 1,enero,31,1 (11) 500 555-0194,2
19601,2013,Trim. 2,junio,30,617-555-0150,2
19602,2013,Trim. 4,octubre,10,1 (11) 500 555-0112,2
19603,2013,Trim. 3,julio,14,878-555-0186,1
19604,2013,Trim. 3,septiembre,27,701-555-0138,1
19605,2014,Trim. 1,enero,17,1 (11) 500 555-0176,1
19606,2013,Trim. 3,agosto,27,218-555-0141,1
19607,2013,Trim. 3,agosto,9,1 (11) 500 555-0191,2
19608,2013,Trim. 3,agosto,30,1 (11) 500 555-0134,1
19609,2013,Trim. 4,octubre,20,723-555-0160,2
19610,2012,Trim. 4,noviembre,6,1 (11) 500 555-0110,1
19611,2013,Trim. 4,diciembre,21,1 (11) 500 555-0113,1
19612,2011,Trim. 4,noviembre,20,326-555-0182,2
19613,2013,Trim. 3,agosto,12,1 (11) 500 555-0148,1
19614,2012,Trim. 4,octubre,26,1 (11) 500 555-0152,2
19615,2014,Trim. 1,enero,7,581-555-0175,1
19616,2014,Trim. 2,abril,6,630-555-0162,2
19617,2012,Trim. 4,octubre,5,1 (11) 500 555-0111,2
19618,2013,Trim. 3,julio,27,554-555-0118,1
19619,2013,Trim. 4,noviembre,3,1 (11) 500 555-0129,2
19620,2014,Trim. 1,marzo,29,1 (11) 500 555-0123,2
19621,2014,Trim. 1,marzo,28,414-555-0176,1
19622,2013,Trim. 3,agosto,29,561-555-0127,2
19623,2014,Trim. 1,enero,4,138-555-0118,1
19624,2013,Trim. 2,abril,17,1 (11) 500 555-0199,2
19625,2012,Trim. 2,mayo,16,1 (11) 500 555-0199,1
19626,2014,Trim. 2,mayo,3,886-555-0176,2
19627,2013,Trim. 4,diciembre,13,1 (11) 500 555-0115,1
19628,2013,Trim. 2,mayo,29,1 (11) 500 555-0175,1
19629,2013,Trim. 4,octubre,30,101-555-0143,1
19630,2014,Trim. 1,enero,26,1 (11) 500 555-0137,2
19631,2013,Trim. 3,agosto,17,631-555-0114,1
19632,2014,Trim. 1,enero,21,1 (11) 500 555-0193,1
19633,2014,Trim. 1,enero,8,1 (11) 500 555-0113,2
19634,2013,Trim. 4,diciembre,1,1 (11) 500 555-0156,1
19635,2014,Trim. 2,junio,26,1 (11) 500 555-0161,1
19636,2012,Trim. 3,julio,5,362-555-0191,1
19637,2013,Trim. 1,enero,1,1 (11) 500 555-0138,1
19638,2013,Trim. 4,diciembre,31,502-555-0171,1
19639,2014,Trim. 2,abril,24,464-555-0157,2
19640,2014,Trim. 2,mayo,5,547-555-0120,1
19641,2013,Trim. 4,noviembre,30,1 (11) 500 555-0173,2
19642,2013,Trim. 4,noviembre,2,1 (11) 500 555-0164,2
19643,2013,Trim. 4,diciembre,31,1 (11) 500 555-0144,1
19644,2013,Trim. 3,julio,24,113-555-0190,2
19645,2014,Trim. 2,mayo,30,1 (11) 500 555-0185,1
19646,2011,Trim. 4,diciembre,2,146-555-0116,2
19647,2014,Trim. 2,mayo,17,142-555-0147,2
19648,2013,Trim. 3,julio,7,1 (11) 500 555-0146,1
19649,2013,Trim. 3,septiembre,15,1 (11) 500 555-0113,2
19650,2013,Trim. 4,noviembre,5,1 (11) 500 555-0137,1
19651,2013,Trim. 2,abril,3,1 (11) 500 555-0122,2
19652,2013,Trim. 3,julio,5,1 (11) 500 555-0146,1
19653,2012,Trim. 4,diciembre,6,702-555-0149,1
19654,2013,Trim. 2,abril,24,259-555-0112,2
19655,2012,Trim. 2,mayo,28,1 (11) 500 555-0114,1
19656,2013,Trim. 4,octubre,2,867-555-0182,2
19657,2012,Trim. 2,abril,4,1 (11) 500 555-0114,1
19658,2014,Trim. 1,febrero,2,278-555-0159,1
19659,2014,Trim. 2,mayo,10,1 (11) 500 555-0158,1
19660,2013,Trim. 3,septiembre,9,482-555-0114,2
19661,2014,Trim. 1,marzo,15,419-555-0139,2
19662,2013,Trim. 4,octubre,31,712-555-0141,1
19663,2011,Trim. 4,noviembre,24,1 (11) 500 555-0166,1
19664,2012,Trim. 3,julio,7,271-555-0127,1
19665,2012,Trim. 4,noviembre,17,1 (11) 500 555-0122,1
19666,2013,Trim. 4,diciembre,19,894-555-0142,1
19667,2014,Trim. 1,marzo,18,101-555-0161,2
19668,2012,Trim. 1,enero,3,1 (11) 500 555-0186,2
19669,2014,Trim. 1,febrero,3,540-555-0172,1
19670,2013,Trim. 4,noviembre,15,852-555-0120,2
19671,2011,Trim. 3,julio,24,1 (11) 500 555-0184,2
19672,2014,Trim. 1,febrero,18,1 (11) 500 555-0119,2
19673,2014,Trim. 2,mayo,21,1 (11) 500 555-0112,1
19674,2013,Trim. 3,agosto,30,1 (11) 500 555-0110,1
19675,2013,Trim. 3,agosto,4,501-555-0174,2
19676,2013,Trim. 3,agosto,26,183-555-0148,1
19677,2011,Trim. 4,noviembre,7,1 (11) 500 555-0170,1
19678,2014,Trim. 1,enero,13,1 (11) 500 555-0143,2
19679,2014,Trim. 2,mayo,29,870-555-0156,2
19680,2014,Trim. 1,marzo,10,1 (11) 500 555-0197,1
19681,2014,Trim. 1,marzo,9,148-555-0110,1
19682,2014,Trim. 2,abril,15,1 (11) 500 555-0128,1
19683,2013,Trim. 2,junio,19,152-555-0182,1
19684,2013,Trim. 1,enero,14,1 (11) 500 555-0125,2
19685,2014,Trim. 2,mayo,21,569-555-0191,2
19686,2013,Trim. 4,noviembre,7,1 (11) 500 555-0187,1
19687,2012,Trim. 2,abril,6,1 (11) 500 555-0140,2
19688,2013,Trim. 3,agosto,14,1 (11) 500 555-0114,1
19689,2013,Trim. 4,octubre,18,1 (11) 500 555-0126,1
19690,2013,Trim. 1,marzo,24,1 (11) 500 555-0147,2
19691,2013,Trim. 4,noviembre,27,1 (11) 500 555-0165,1
19692,2013,Trim. 4,octubre,2,1 (11) 500 555-0171,2
19693,2011,Trim. 3,agosto,21,262-555-0119,2
19694,2014,Trim. 2,mayo,13,1 (11) 500 555-0194,2
19695,2013,Trim. 1,febrero,1,1 (11) 500 555-0150,1
19696,2012,Trim. 4,octubre,4,1 (11) 500 555-0186,1
19697,2014,Trim. 1,marzo,8,1 (11) 500 555-0156,2
19698,2013,Trim. 4,octubre,18,1 (11) 500 555-0172,1
19699,2013,Trim. 3,septiembre,4,1 (11) 500 555-0167,1
19700,2013,Trim. 3,agosto,11,145-555-0150,1
19701,2013,Trim. 4,noviembre,7,665-555-0199,1
19702,2014,Trim. 2,abril,30,333-555-0170,2
19703,2012,Trim. 4,noviembre,11,1 (11) 500 555-0116,1
19704,2013,Trim. 4,noviembre,18,1 (11) 500 555-0117,1
19705,2013,Trim. 4,noviembre,15,1 (11) 500 555-0148,2
19706,2013,Trim. 4,diciembre,29,901-555-0154,1
19707,2014,Trim. 1,marzo,30,1 (11) 500 555-0125,2
19708,2011,Trim. 3,septiembre,4,1 (11) 500 555-0142,1
19709,2014,Trim. 2,abril,25,1 (11) 500 555-0139,2
19710,2012,Trim. 3,julio,29,1 (11) 500 555-0178,1
19711,2012,Trim. 1,marzo,6,1 (11) 500 555-0164,1
19712,2014,Trim. 1,enero,16,421-555-0144,2
19713,2014,Trim. 1,enero,21,641-555-0116,2
19714,2014,Trim. 1,enero,8,154-555-0166,1
19715,2012,Trim. 1,enero,26,610-555-0146,2
19716,2012,Trim. 3,julio,4,691-555-0126,2
19717,2013,Trim. 3,julio,23,851-555-0179,2
19718,2014,Trim. 1,enero,20,442-555-0167,2
19719,2013,Trim. 3,julio,11,1 (11) 500 555-0176,2
19720,2014,Trim. 1,enero,27,1 (11) 500 555-0167,1
19721,2014,Trim. 1,enero,26,488-555-0149,2
19722,2014,Trim. 1,febrero,12,1 (11) 500 555-0180,2
19723,2012,Trim. 3,septiembre,10,1 (11) 500 555-0165,2
19724,2013,Trim. 3,agosto,28,338-555-0183,2
19725,2013,Trim. 4,noviembre,18,1 (11) 500 555-0116,1
19726,2013,Trim. 1,marzo,6,1 (11) 500 555-0152,2
19727,2011,Trim. 4,noviembre,28,1 (11) 500 555-0187,1
19728,2013,Trim. 4,diciembre,4,1 (11) 500 555-0118,1
19729,2013,Trim. 3,agosto,13,1 (11) 500 555-0115,2
19730,2013,Trim. 4,diciembre,15,696-555-0119,1
19731,2011,Trim. 4,noviembre,27,1 (11) 500 555-0180,1
19732,2013,Trim. 4,noviembre,23,555-555-0151,1
19733,2011,Trim. 4,octubre,11,590-555-0164,1
19734,2013,Trim. 4,noviembre,26,176-555-0170,2
19735,2012,Trim. 3,agosto,18,774-555-0185,1
19736,2013,Trim. 4,noviembre,9,1 (11) 500 555-0197,1
19737,2013,Trim. 4,diciembre,2,554-555-0116,2
19738,2013,Trim. 3,agosto,1,1 (11) 500 555-0165,1
19739,2013,Trim. 4,diciembre,5,252-555-0158,2
19740,2013,Trim. 4,octubre,8,1 (11) 500 555-0117,1
19741,2014,Trim. 1,febrero,5,1 (11) 500 555-0185,1
19742,2014,Trim. 2,mayo,27,462-555-0195,1
19743,2013,Trim. 4,diciembre,7,1 (11) 500 555-0132,1
19744,2013,Trim. 4,octubre,1,296-555-0134,2
19745,2014,Trim. 1,enero,17,1 (11) 500 555-0162,1
19746,2012,Trim. 4,noviembre,6,792-555-0116,1
19747,2013,Trim. 3,agosto,18,854-555-0146,1
19748,2013,Trim. 3,julio,24,1 (11) 500 555-0136,2
19749,2014,Trim. 1,marzo,3,1 (11) 500 555-0120,1
19750,2011,Trim. 4,noviembre,30,359-555-0135,1
19751,2014,Trim. 2,abril,2,244-555-0116,2
19752,2012,Trim. 3,septiembre,3,1 (11) 500 555-0135,1
19753,2014,Trim. 2,mayo,12,696-555-0172,1
19754,2013,Trim. 3,septiembre,26,1 (11) 500 555-0114,1
19755,2014,Trim. 1,enero,12,1 (11) 500 555-0198,1
19756,2013,Trim. 1,febrero,12,1 (11) 500 555-0114,1
19757,2013,Trim. 4,noviembre,1,1 (11) 500 555-0142,1
19758,2013,Trim. 4,octubre,9,836-555-0114,2
19759,2013,Trim. 3,julio,15,121-555-0111,2
19760,2013,Trim. 1,enero,3,635-555-0115,2
19761,2013,Trim. 3,agosto,29,1 (11) 500 555-0146,1
19762,2013,Trim. 3,agosto,27,323-555-0162,1
19763,2012,Trim. 2,mayo,28,1 (11) 500 555-0118,1
19764,2014,Trim. 2,mayo,23,909-555-0174,2
19765,2013,Trim. 1,marzo,24,220-555-0196,2
19766,2014,Trim. 1,enero,1,1 (11) 500 555-0188,1
19767,2013,Trim. 4,diciembre,3,1 (11) 500 555-0191,1
19768,2014,Trim. 1,marzo,21,292-555-0117,1
19769,2012,Trim. 2,junio,19,1 (11) 500 555-0143,2
19770,2013,Trim. 3,agosto,20,1 (11) 500 555-0148,1
19771,2011,Trim. 3,agosto,23,104-555-0136,1
19772,2014,Trim. 2,abril,22,1 (11) 500 555-0138,2
19773,2013,Trim. 3,septiembre,13,831-555-0110,2
19774,2013,Trim. 3,agosto,1,1 (11) 500 555-0140,1
19775,2014,Trim. 1,febrero,7,430-555-0114,2
19776,2011,Trim. 3,julio,2,525-555-0184,1
19777,2012,Trim. 3,agosto,31,582-555-0135,1
19778,2013,Trim. 4,diciembre,13,1 (11) 500 555-0113,2
19779,2013,Trim. 3,julio,14,1 (11) 500 555-0149,1
19780,2013,Trim. 3,julio,30,898-555-0158,1
19781,2014,Trim. 1,marzo,17,114-555-0156,2
19782,2013,Trim. 2,mayo,9,1 (11) 500 555-0117,1
19783,2013,Trim. 2,abril,17,1 (11) 500 555-0153,2
19784,2014,Trim. 1,marzo,10,1 (11) 500 555-0129,2
19785,2013,Trim. 3,julio,9,823-555-0111,2
19786,2013,Trim. 2,mayo,27,1 (11) 500 555-0161,1
19787,2013,Trim. 1,enero,28,1 (11) 500 555-0116,1
19788,2011,Trim. 4,octubre,12,1 (11) 500 555-0180,1
19789,2013,Trim. 4,octubre,4,1 (11) 500 555-0175,1
19790,2014,Trim. 2,abril,3,402-555-0119,2
19791,2012,Trim. 2,mayo,11,1 (11) 500 555-0165,2
19792,2013,Trim. 3,julio,25,1 (11) 500 555-0153,1
19793,2014,Trim. 1,marzo,14,1 (11) 500 555-0162,2
19794,2014,Trim. 2,junio,6,226-555-0120,1
19795,2012,Trim. 4,noviembre,12,1 (11) 500 555-0122,1
19796,2014,Trim. 2,junio,1,359-555-0189,1
19797,2014,Trim. 2,mayo,8,702-555-0161,1
19798,2014,Trim. 1,febrero,13,1 (11) 500 555-0142,2
19799,2014,Trim. 1,marzo,25,721-555-0147,1
19800,2012,Trim. 3,julio,11,1 (11) 500 555-0169,1
19801,2012,Trim. 3,septiembre,4,1 (11) 500 555-0173,1
19802,2013,Trim. 1,febrero,4,1 (11) 500 555-0192,1
19803,2011,Trim. 4,octubre,10,765-555-0175,2
19804,2013,Trim. 4,octubre,10,1 (11) 500 555-0162,2
19805,2013,Trim. 3,agosto,17,246-555-0144,1
19806,2012,Trim. 2,abril,16,1 (11) 500 555-0147,2
19807,2011,Trim. 3,agosto,13,1 (11) 500 555-0113,2
19808,2014,Trim. 1,febrero,13,120-555-0140,2
19809,2013,Trim. 3,septiembre,24,1 (11) 500 555-0159,2
19810,2013,Trim. 4,octubre,20,514-555-0131,1
19811,2013,Trim. 2,junio,1,250-555-0113,2
19812,2014,Trim. 1,febrero,8,1 (11) 500 555-0142,2
19813,2014,Trim. 2,mayo,28,1 (11) 500 555-0189,1
19814,2013,Trim. 3,agosto,25,1 (11) 500 555-0141,2
19815,2012,Trim. 1,febrero,21,1 (11) 500 555-0115,2
19816,2014,Trim. 1,marzo,28,1 (11) 500 555-0115,2
19817,2014,Trim. 2,mayo,5,128-555-0157,1
19818,2014,Trim. 2,junio,17,202-555-0117,2
19819,2013,Trim. 3,julio,13,1 (11) 500 555-0120,2
19820,2012,Trim. 1,enero,15,939-555-0130,2
19821,2012,Trim. 3,julio,13,894-555-0182,2
