BusinessEntityID,EmailAddress,EmailAddressID,Año,Trimestre,Mes,Día,rowguid
14471,evan6@adventure-works.com,13666,2013,Trim. 4,noviembre,19,02CCDCB0-DC2D-4B90-976D-E295ED5CCED2
14472,mason7@adventure-works.com,13667,2013,Trim. 3,septiembre,8,33116DFC-6D38-4602-A6BD-F4B97D960970
14473,lawrence21@adventure-works.com,13668,2014,Trim. 1,enero,1,4DB9172B-C2A1-45DA-A459-3E8738DC579C
14474,isaac5@adventure-works.com,13669,2011,Trim. 4,noviembre,27,81E899F1-4ED7-4395-B4C1-2846177FE317
14475,jonathon0@adventure-works.com,13670,2012,Trim. 2,junio,6,71BD27AE-BA76-44EC-9D02-3FB608A65ED7
14476,jonathon1@adventure-works.com,13671,2013,Trim. 4,diciembre,6,AE9E0922-DA89-402D-9E84-6D46E6617711
14477,jonathon2@adventure-works.com,13672,2013,Trim. 3,agosto,8,D86F5D0B-8D7B-4D62-A574-8FCD534A210E
14478,jesse6@adventure-works.com,13673,2013,Trim. 3,septiembre,5,43AE5500-AA71-4E0D-A1ED-2D1BAFF30FAF
14479,sean13@adventure-works.com,13674,2014,Trim. 2,abril,30,C118A2B8-8EC0-4A10-9E3B-EE1D3DAE24A3
14480,jonathon3@adventure-works.com,13675,2013,Trim. 3,julio,17,EDA95981-DB47-4E8C-9499-6B22EDC4712C
14481,jonathon4@adventure-works.com,13676,2014,Trim. 1,enero,22,F5D47D14-2731-4B8D-B837-9362301B932B
14482,jonathon5@adventure-works.com,13677,2013,Trim. 4,noviembre,11,29A59D18-4AC8-473C-9F34-99E63DFFB78D
14483,jonathon6@adventure-works.com,13678,2013,Trim. 4,octubre,4,3EF4D619-98F6-43C5-B373-C9A31AB93F03
14484,timothy7@adventure-works.com,13679,2014,Trim. 1,marzo,24,54466DAC-F2E2-4B8A-9906-942534A4ACBC
14485,patrick12@adventure-works.com,13680,2012,Trim. 2,junio,14,50D3FC22-989F-4682-9E0D-97CCBA553B77
14486,jonathon7@adventure-works.com,13681,2011,Trim. 4,diciembre,8,88253559-2311-42DE-8727-FD94DA094827
14487,jonathon8@adventure-works.com,13682,2011,Trim. 2,junio,4,083B085D-2B40-4A33-B7F6-68A49995B843
14488,brian18@adventure-works.com,13683,2012,Trim. 4,diciembre,3,8739E9CC-2E70-4D1A-B01F-C38189B6F607
14489,nathaniel7@adventure-works.com,13684,2014,Trim. 2,junio,25,C7EAC659-49B2-4F10-8101-6A9AB26DEF1C
14490,jonathon9@adventure-works.com,13685,2014,Trim. 2,mayo,12,DE7B024B-1C7B-4972-957F-A8BE5993BDC3
14491,chase6@adventure-works.com,13686,2013,Trim. 1,febrero,8,CA800876-5CAA-4049-87A3-2C36E188E67C
14492,sheila6@adventure-works.com,13687,2013,Trim. 2,junio,28,BB24D5D5-01F2-4E6E-A00A-128CE9DEA7C9
14493,jonathon10@adventure-works.com,13688,2014,Trim. 1,enero,1,3711F7A6-2E09-4DE3-83D1-81E0D17FFF1D
14494,jonathon11@adventure-works.com,13689,2014,Trim. 2,mayo,6,5F0D90DD-D697-4AAE-8851-1F927B832613
14495,juan16@adventure-works.com,13690,2012,Trim. 1,marzo,22,698C3C99-4DDD-4D87-999D-A60A13264B2F
14496,sebastian7@adventure-works.com,13691,2014,Trim. 2,mayo,17,B8A9D283-A251-438C-98F1-8B2BCEFB7246
14497,cole8@adventure-works.com,13692,2013,Trim. 3,septiembre,3,1F5402C1-42A2-44EB-920C-B7130B710FF3
14498,jared9@adventure-works.com,13693,2013,Trim. 3,agosto,27,F4B98ACB-CDC0-4B8E-ADF5-ECBF414BCF1A
14499,jonathon12@adventure-works.com,13694,2013,Trim. 3,septiembre,8,CFBEC932-A762-4D52-96E4-C8EF26A0599A
14500,jonathon13@adventure-works.com,13695,2014,Trim. 1,febrero,16,CB6B646B-9328-44F7-99FF-A6A79100AA84
14501,bryan8@adventure-works.com,13696,2014,Trim. 1,enero,5,E1F0DCD3-E573-4E36-936E-A9D2E37FC519
14502,jonathon14@adventure-works.com,13697,2014,Trim. 1,enero,3,47710B96-AF5D-4A1C-A4A2-8487F95036A2
14503,garrett11@adventure-works.com,13698,2014,Trim. 2,junio,27,8A62CEE4-4F09-41E4-8928-017268580143
14504,jonathon15@adventure-works.com,13699,2012,Trim. 3,julio,24,766C9E25-B419-4842-9DA5-029C548486B7
14505,steven16@adventure-works.com,13700,2013,Trim. 3,septiembre,25,6878E984-4804-4EFB-B55E-8D2B8879CA2E
14506,adrian8@adventure-works.com,13701,2014,Trim. 1,marzo,14,F7439692-8F29-42C0-BDDA-E92F2451C090
14507,cody6@adventure-works.com,13702,2013,Trim. 4,noviembre,14,F261A5D5-7A19-4F5C-97B9-A1A100762AF8
14508,charles54@adventure-works.com,13703,2014,Trim. 2,junio,28,E4124CAE-10DA-48B6-B86D-67818E588287
14509,sheila7@adventure-works.com,13704,2013,Trim. 2,mayo,2,2FD2326A-D3F3-4338-BE6E-391A1F7DE85C
14510,jonathon16@adventure-works.com,13705,2013,Trim. 3,septiembre,11,69A7DB79-48F4-4230-9997-90EEA4C17B97
14511,devin73@adventure-works.com,13706,2013,Trim. 3,julio,10,491C4ABE-02B7-48F5-B8FD-1F92CE2F1D2E
14512,eduardo74@adventure-works.com,13707,2013,Trim. 3,agosto,10,AA1553C4-4693-43F3-A482-C85BB06F4077
14513,mathew0@adventure-works.com,13708,2013,Trim. 1,marzo,19,0BF81C13-E6A4-4D3C-A7A3-5D7969F4FA8E
14514,richard87@adventure-works.com,13709,2013,Trim. 4,octubre,15,5BEEE284-647A-407A-8F5B-D251BAE8C2A9
14515,mathew1@adventure-works.com,13710,2013,Trim. 4,octubre,24,7F9CEBDE-8200-4223-849C-878F89EDF3FC
14516,marcus81@adventure-works.com,13711,2014,Trim. 1,marzo,12,CCDE0819-A4E0-456B-B07C-4F257EFBFA50
14517,mathew2@adventure-works.com,13712,2012,Trim. 2,abril,3,3000F234-1172-4B36-9853-4AE32E688610
14518,mathew3@adventure-works.com,13713,2013,Trim. 4,diciembre,9,8783E0A5-1637-4DAA-AE71-A7EC2CCAA023
14519,ian72@adventure-works.com,13714,2013,Trim. 3,julio,28,A5BBE1AC-23E5-4C9F-A6A6-019309322A9B
14520,lucas78@adventure-works.com,13715,2013,Trim. 3,julio,27,398E425F-7493-4191-A088-2E5C99A36CD4
14521,mathew4@adventure-works.com,13716,2014,Trim. 1,marzo,15,90642BA5-20F6-4D70-B0C2-3883570838F7
14522,seth79@adventure-works.com,13717,2013,Trim. 4,noviembre,14,D10DF754-1A0B-4B10-A96A-01B34E29A845
14523,xavier72@adventure-works.com,13718,2011,Trim. 4,octubre,19,F8DF91A9-5CCC-47C5-ABF1-E845BD050DAF
14524,dalton76@adventure-works.com,13719,2014,Trim. 1,enero,27,9F8C3A1A-0837-4ADD-8327-24EC78E2280B
14525,mathew5@adventure-works.com,13720,2013,Trim. 4,octubre,13,00DCCF6A-B62C-4840-9512-FDCF4CE89C05
14526,jeremiah42@adventure-works.com,13721,2012,Trim. 4,diciembre,27,8A13A7B7-0850-4C41-AA86-345FA2881ED7
14527,mathew6@adventure-works.com,13722,2014,Trim. 1,enero,24,8D885B3E-D14F-40A6-AFC0-51467D0A45A7
14528,carlos8@adventure-works.com,13723,2014,Trim. 1,enero,21,5E41D5B2-20F5-453C-954A-89277CEC1F27
14529,angel6@adventure-works.com,13724,2012,Trim. 2,junio,18,30596C50-7EB0-46BC-919D-06C76B2A9C8C
14530,sheila8@adventure-works.com,13725,2013,Trim. 4,diciembre,23,75F28C2B-0770-47DB-9FFF-3391EB91D44B
14531,mathew7@adventure-works.com,13726,2011,Trim. 4,diciembre,14,36DBC96B-EE58-4E14-A4BB-D6FA5B8C4E1A
14532,mathew8@adventure-works.com,13727,2013,Trim. 2,abril,7,6035A8B3-9EFE-4B21-A24D-7375A33121B3
14533,isaiah6@adventure-works.com,13728,2012,Trim. 1,enero,29,E662A54B-C23D-477C-B1DA-EE0EE1B7E19C
14534,alex10@adventure-works.com,13729,2014,Trim. 1,febrero,12,97061FDF-0C7E-4058-805B-11DE8DBC9A13
14535,mathew9@adventure-works.com,13730,2013,Trim. 2,mayo,25,61B0CE22-3842-41EF-89E2-14D351388D4C
14536,mathew10@adventure-works.com,13731,2014,Trim. 1,febrero,19,F62C09EB-317E-400A-97AD-993B4D3529F1
14537,evan7@adventure-works.com,13732,2013,Trim. 4,diciembre,8,8AB120DA-F473-4891-9B59-3782D826D183
14538,mason8@adventure-works.com,13733,2013,Trim. 1,febrero,1,B751662B-AC19-4A75-BFB2-F3B07B2F02BD
14539,mathew11@adventure-works.com,13734,2013,Trim. 3,agosto,8,56CCA6DE-255C-4068-8D13-01084B454047
14540,mathew12@adventure-works.com,13735,2014,Trim. 1,febrero,17,32726313-C2E1-4F3C-8AFD-E41285EBE537
14541,mathew13@adventure-works.com,13736,2013,Trim. 3,septiembre,12,63871A1B-9E3B-47EA-97B3-6A66348064E8
14542,isaac6@adventure-works.com,13737,2013,Trim. 4,noviembre,13,53ED83A5-AF34-4765-AA0E-B25807C6D881
14543,jesse7@adventure-works.com,13738,2013,Trim. 3,agosto,7,4B2021C2-ADA7-4AD0-A579-78D3070B2A2D
14544,mathew14@adventure-works.com,13739,2014,Trim. 1,febrero,7,03D83D59-80DF-4E0C-881F-2B8B7A53892D
14545,sean14@adventure-works.com,13740,2013,Trim. 3,agosto,31,36028C41-EDB7-4DB0-AC17-D30DC613886C
14546,timothy8@adventure-works.com,13741,2013,Trim. 4,noviembre,19,8123B2D4-C228-455E-B39B-D8D9C0B0317C
14547,mathew15@adventure-works.com,13742,2011,Trim. 4,octubre,13,DF5A5F6B-ACAE-4D1F-91B5-5AAF78A22AEE
14548,patrick13@adventure-works.com,13743,2013,Trim. 3,septiembre,10,86DAD05B-277E-42B5-BEA1-4FEB9E0D6CF5
14549,mathew16@adventure-works.com,13744,2013,Trim. 3,julio,1,15AAB597-D87A-4C30-8DB7-2915938D6AA3
14550,brian19@adventure-works.com,13745,2013,Trim. 3,julio,12,0981228A-0762-4796-A1E2-A8D216C5596A
14551,sheila9@adventure-works.com,13746,2012,Trim. 2,mayo,31,C913F576-A0E9-476A-95EA-2D2125AD49B5
14552,mathew17@adventure-works.com,13747,2012,Trim. 1,marzo,14,4B731CEE-2D5D-48F3-ABE6-7D4BEEB5E2D8
14553,bryce6@adventure-works.com,13748,2014,Trim. 2,abril,1,F7C1479C-B19C-414A-BDAC-7A84C7FC6B34
14554,nathaniel8@adventure-works.com,13749,2014,Trim. 2,abril,28,9FB7D298-62C9-4E59-AD60-88512EC6CF84
14555,mathew18@adventure-works.com,13750,2013,Trim. 4,octubre,13,C68E5B9A-AA40-4756-AD52-A97227A5B3D9
14556,micheal0@adventure-works.com,13751,2014,Trim. 1,enero,23,0003D22B-11A8-4560-B30D-3F360098759D
14557,chase7@adventure-works.com,13752,2013,Trim. 2,abril,22,6FB1B903-778C-4C24-BEA2-2A185F5B3DBF
14558,juan17@adventure-works.com,13753,2014,Trim. 2,abril,1,89E843AF-B464-43B8-A98D-9E7BCDD8B4BD
14559,micheal1@adventure-works.com,13754,2013,Trim. 3,agosto,23,4B7EC3DE-2487-4D7D-B327-FBFF9A69405E
14560,sebastian8@adventure-works.com,13755,2013,Trim. 3,julio,4,C9E787BA-4095-4C7B-8EE1-899A22FE481C
14561,cole9@adventure-works.com,13756,2012,Trim. 4,diciembre,14,248A27F5-29DA-498D-A462-B39F8B771958
14562,jared10@adventure-works.com,13757,2014,Trim. 1,febrero,3,58E1812F-82CD-42BF-B303-1D230B0502DD
14563,bryan9@adventure-works.com,13758,2013,Trim. 3,agosto,17,18E598AF-4B80-44F0-8350-24992BB65D47
14564,garrett12@adventure-works.com,13759,2014,Trim. 1,febrero,3,EDFE00DE-D28E-4511-B394-29BE2469480A
14565,steven17@adventure-works.com,13760,2014,Trim. 2,junio,19,905F95A6-0FD5-4678-9F1E-94A853949ACB
14566,micheal2@adventure-works.com,13761,2013,Trim. 4,noviembre,3,01AFB044-0022-4161-8271-024C2559F2A3
14567,micheal3@adventure-works.com,13762,2014,Trim. 1,marzo,29,726589B0-94C2-487D-811D-39EC12B30E6A
14568,adrian9@adventure-works.com,13763,2012,Trim. 1,marzo,31,A837F1EC-702B-405C-8689-FCC0111EC977
14569,cody7@adventure-works.com,13764,2014,Trim. 2,mayo,16,B18875AA-1399-4E13-9334-65D16861FD0E
14570,micheal4@adventure-works.com,13765,2013,Trim. 3,agosto,21,DB872AF9-8893-40E5-89FB-77B3DC5954DF
14571,charles55@adventure-works.com,13766,2013,Trim. 4,diciembre,27,50E01049-A242-49E1-A55A-D9BC37913E50
14572,devin74@adventure-works.com,13767,2013,Trim. 4,noviembre,15,B8688A21-95BA-41BF-884D-834D82FFC596
14573,eduardo75@adventure-works.com,13768,2013,Trim. 2,abril,22,41F0BBE3-B1BB-4F05-9933-CAA765AE1B5B
14574,richard88@adventure-works.com,13769,2013,Trim. 3,agosto,1,9DF1B15C-679B-4DBB-8578-44E5C94A80A7
14575,marcus82@adventure-works.com,13770,2013,Trim. 4,octubre,11,CBAFCD52-7821-4A8A-B087-A2A0D728DAD6
14576,ian73@adventure-works.com,13771,2013,Trim. 3,agosto,7,D5D5A0DF-A707-4EA7-A737-B07BFF0364D2
14577,micheal5@adventure-works.com,13772,2014,Trim. 1,marzo,19,DF4D65B8-852C-42BF-AF49-E9C7015BD9B3
14578,lucas79@adventure-works.com,13773,2013,Trim. 1,enero,19,B8D8BD74-77CD-4BFE-A382-EB9F4E3FA47D
14579,sheila10@adventure-works.com,13774,2012,Trim. 3,agosto,10,6C4EB252-5AE8-4AE1-A82E-30CED8757C6B
14580,micheal6@adventure-works.com,13775,2013,Trim. 1,marzo,21,371ACE72-9CA9-49B1-8F28-2171B971AE75
14581,seth80@adventure-works.com,13776,2014,Trim. 2,mayo,29,3647F0F6-2DB9-4B0D-BCC5-74909BC21593
14582,xavier73@adventure-works.com,13777,2013,Trim. 4,noviembre,28,A8524C73-165D-4878-BE48-065B02542253
14583,micheal7@adventure-works.com,13778,2014,Trim. 2,abril,10,68A6570F-11CF-4EDC-B1F5-2F8AC3538842
14584,dalton77@adventure-works.com,13779,2012,Trim. 3,julio,16,61B2D3D8-2472-40E2-831A-5D0E782A380E
14585,micheal8@adventure-works.com,13780,2012,Trim. 3,agosto,25,0DCE1B99-1A4E-4C6B-95C0-96504C7F6390
14586,micheal9@adventure-works.com,13781,2013,Trim. 4,diciembre,19,11203EB5-69AA-4BB6-89D4-BBC65E225668
14587,jeremy36@adventure-works.com,13782,2013,Trim. 4,diciembre,31,3CEAA312-77C9-4FED-A216-EF588167033A
14588,carlos9@adventure-works.com,13783,2011,Trim. 3,septiembre,17,F04540E9-2BE6-4EC9-90C6-56AD661737D4
14589,angel7@adventure-works.com,13784,2013,Trim. 3,julio,4,3AA93B7D-E5BF-4255-991F-1140F54916C1
14590,isaiah7@adventure-works.com,13785,2014,Trim. 2,abril,4,364FBF81-E4DC-4831-903D-A21C3365ABA1
14591,micheal10@adventure-works.com,13786,2014,Trim. 1,enero,21,173E9E23-EE38-45C4-8F7C-8640270E6F0A
14592,micheal11@adventure-works.com,13787,2013,Trim. 3,julio,4,9A941D3B-56DC-4883-8533-F6E46DE6E214
14593,alex11@adventure-works.com,13788,2014,Trim. 2,abril,25,DD102BC8-D63C-4922-A125-925325E357FE
14594,micheal12@adventure-works.com,13789,2013,Trim. 3,septiembre,22,684434FF-01C9-4B37-88E2-A748A4229034
14595,evan8@adventure-works.com,13790,2013,Trim. 3,julio,6,3B0531F3-00A1-4AEF-B15D-30743B2712B1
14596,mason9@adventure-works.com,13791,2014,Trim. 1,marzo,15,A8E4AE70-4820-4B49-A81E-B155672723E0
14597,micheal13@adventure-works.com,13792,2013,Trim. 4,noviembre,23,7003947D-12C5-4104-BC18-F5663429095B
14598,isaac7@adventure-works.com,13793,2013,Trim. 3,agosto,8,F20906A3-7A72-42F7-85B1-B04AF35443D9
14599,micheal14@adventure-works.com,13794,2013,Trim. 4,octubre,12,0BB13793-0E27-43BA-B2A5-A017026E85C2
14600,micheal15@adventure-works.com,13795,2013,Trim. 3,julio,1,5F329A07-F409-4E61-A88B-07B2EEEC5BB0
14601,sheila11@adventure-works.com,13796,2013,Trim. 4,diciembre,22,789159CD-161E-4D70-B03E-A6210F5D585C
14602,micheal16@adventure-works.com,13797,2011,Trim. 3,septiembre,26,DCA479F6-EBDC-42B1-9BA2-F89C4104289C
14603,micheal17@adventure-works.com,13798,2013,Trim. 1,enero,19,9F8ED8C7-BFAA-4499-93EB-2F37DC1CCCE4
14604,jesse8@adventure-works.com,13799,2013,Trim. 3,julio,31,638140AA-9BD0-4C63-9015-40BACE876788
14605,sean15@adventure-works.com,13800,2013,Trim. 3,septiembre,12,3FD1AFB5-3874-4A3E-ADFD-C147D842CF41
14606,timothy9@adventure-works.com,13801,2013,Trim. 1,enero,3,53ED839B-AAF3-4363-A781-06BA80653491
14607,cody8@adventure-works.com,13802,2013,Trim. 3,julio,23,62B5A95C-A950-4CB2-A9D4-1815A93F5178
14608,charles56@adventure-works.com,13803,2014,Trim. 2,junio,21,16880360-0797-44CC-8664-E225403886E2
14609,clinton0@adventure-works.com,13804,2014,Trim. 1,marzo,2,C6F0A7FD-F0C8-4C6F-8526-65CD910155C2
14610,clinton1@adventure-works.com,13805,2012,Trim. 3,julio,10,8F1380EF-A3F1-4335-BD3F-7C7358CF4F11
14611,clinton2@adventure-works.com,13806,2014,Trim. 1,marzo,2,8DF1CE87-BE3F-47FB-9330-4275034365E1
14612,devin75@adventure-works.com,13807,2013,Trim. 4,octubre,27,72FB1356-0A60-47A9-95EE-C95C6AABD629
14613,clinton3@adventure-works.com,13808,2011,Trim. 2,junio,21,43A1A2D8-CF41-434A-9468-314E7FE866AD
14614,eduardo76@adventure-works.com,13809,2013,Trim. 4,octubre,24,B47712CE-F1C8-4BD3-8F74-982F03BD6CAE
14615,richard89@adventure-works.com,13810,2012,Trim. 1,febrero,14,F9605DC9-1BF5-4FFB-BAEB-281716C536E8
14616,marcus83@adventure-works.com,13811,2011,Trim. 4,diciembre,30,D1E582FD-5C1F-40C1-A438-2BB2D1F484A7
14617,clinton4@adventure-works.com,13812,2014,Trim. 1,marzo,18,CC59AD2F-FF69-4541-8762-5B45719B536D
14618,ian74@adventure-works.com,13813,2011,Trim. 3,agosto,30,54E80D08-DD7C-44B9-BE8C-14D38E37F172
14619,lucas80@adventure-works.com,13814,2013,Trim. 3,julio,29,0F0B95E2-AF5D-4D51-B8AD-5CEDA3164AFE
14620,clinton5@adventure-works.com,13815,2013,Trim. 2,junio,23,51C86E06-E457-43CA-ACAC-FB8F6D107181
14621,clinton6@adventure-works.com,13816,2014,Trim. 2,mayo,7,3833A98A-33CC-4E7F-8DC5-B3E102967796
14622,sheila12@adventure-works.com,13817,2014,Trim. 1,marzo,15,85A33B42-BE77-49DB-93FE-C979F6ECA4DC
14623,clinton7@adventure-works.com,13818,2014,Trim. 1,enero,17,382CE476-36A4-4AB2-9775-ECC24ABF8F47
14624,seth81@adventure-works.com,13819,2013,Trim. 3,septiembre,14,DD0272A2-7C31-46F8-AF5A-16F0C9CB2138
14625,clinton8@adventure-works.com,13820,2012,Trim. 2,junio,15,65649650-4CAB-4FAA-93C7-2B22EE1D7974
14626,xavier74@adventure-works.com,13821,2013,Trim. 1,marzo,12,0FACDBC6-46D9-4039-8FD7-699885B4E26F
14627,dalton78@adventure-works.com,13822,2014,Trim. 1,marzo,14,47BA2D4F-69DC-4E97-983B-0802C7A2F9CD
14628,clinton9@adventure-works.com,13823,2012,Trim. 2,junio,24,DF4D5F03-4729-4299-BF3C-AA997689B83C
14629,jeremy37@adventure-works.com,13824,2013,Trim. 3,agosto,12,D592A3E5-FAD9-47C0-8196-8DDB4DEC73C2
14630,carlos10@adventure-works.com,13825,2014,Trim. 1,enero,6,BC498601-EA58-428C-A0E0-7E927382B30C
14631,clinton10@adventure-works.com,13826,2013,Trim. 3,septiembre,2,AE78F9EF-7A94-4AF2-A16F-08012CDC5D30
14632,clinton11@adventure-works.com,13827,2014,Trim. 2,junio,25,B7D21303-F219-4DEB-B614-665FF5162260
14633,angel8@adventure-works.com,13828,2012,Trim. 2,mayo,7,2859B55E-F606-4C50-B541-5E7C14ED8F83
14634,clinton12@adventure-works.com,13829,2011,Trim. 3,septiembre,22,FE81CFB4-9275-497D-A93A-5F99DAE4029E
14635,alex12@adventure-works.com,13830,2013,Trim. 2,abril,29,4CCFAA1C-D552-4E18-8D6F-321EFC528B90
14636,clinton13@adventure-works.com,13831,2014,Trim. 2,mayo,25,C797920A-E26B-4195-B11C-3647A4A41C46
14637,evan9@adventure-works.com,13832,2013,Trim. 2,mayo,18,B9BA46ED-49E4-451E-BC74-2CD2B6184A80
14638,clinton14@adventure-works.com,13833,2013,Trim. 3,agosto,15,8C2A9E53-2077-4B6F-A645-D91C0DCE5B0F
14639,isaac8@adventure-works.com,13834,2013,Trim. 3,septiembre,5,DB0EC35C-7A2E-4087-98A3-C78D8BD8F877
14640,clinton15@adventure-works.com,13835,2014,Trim. 1,febrero,8,31F7AD6A-6DE4-49B2-951B-D9EFA41E6B21
14641,clinton16@adventure-works.com,13836,2014,Trim. 2,mayo,7,DA048123-89B5-49C1-9E8F-2585D88D98B4
14642,clinton17@adventure-works.com,13837,2013,Trim. 3,julio,10,56926B68-E405-43E1-9622-769690E6F390
14643,jamie27@adventure-works.com,13838,2013,Trim. 3,julio,12,07A2BC39-1441-4A58-9491-C900E449BAC7
14644,jamie28@adventure-works.com,13839,2014,Trim. 1,marzo,10,37B9AA47-B234-4580-890F-ABA9B787C4D8
14645,sean16@adventure-works.com,13840,2013,Trim. 3,agosto,10,1D7E2EED-6138-47E0-BC75-7FFDB4AC556E
14646,jamie29@adventure-works.com,13841,2013,Trim. 2,junio,29,D09E42B9-DACF-455E-AEF3-305A607CB6E0
14647,timothy10@adventure-works.com,13842,2012,Trim. 4,noviembre,4,02CA6D01-4D85-4900-B368-96A7C410C955
14648,jamie30@adventure-works.com,13843,2014,Trim. 2,abril,21,07FB68A7-33AD-4346-80F5-E2385F38D13E
14649,brian20@adventure-works.com,13844,2013,Trim. 4,noviembre,13,012776E4-7068-4F8D-9975-39424DBAA08C
14650,jamie31@adventure-works.com,13845,2014,Trim. 2,junio,26,4A990C27-A899-469F-AC0D-8DF9ECEEAAD8
14651,jamie32@adventure-works.com,13846,2013,Trim. 4,noviembre,6,E0DBAFC1-DFE6-4BB2-9EFB-C053074CD291
14652,bryce7@adventure-works.com,13847,2013,Trim. 4,octubre,3,23C6BE18-98C1-418E-823D-A317CB17F080
14653,nathaniel9@adventure-works.com,13848,2012,Trim. 2,abril,6,F4142307-A732-4C4C-9AF2-430AF3558AE2
14654,damien34@adventure-works.com,13849,2014,Trim. 1,enero,23,89DFCDDA-08F2-43D7-B936-2DDB974DCB97
14655,sheila13@adventure-works.com,13850,2013,Trim. 4,octubre,5,21528F54-56FE-43E6-9E33-F1739CADAED6
14656,chase8@adventure-works.com,13851,2013,Trim. 4,octubre,2,CCE9DB98-250E-442E-AAF7-75978C7EA33B
14657,juan18@adventure-works.com,13852,2011,Trim. 4,octubre,4,D1614C64-BB5D-4D21-9217-943665C6B6BD
14658,sebastian9@adventure-works.com,13853,2014,Trim. 1,enero,5,6ED7388D-3C9D-41C3-AFCB-D204A15C4918
14659,cole10@adventure-works.com,13854,2013,Trim. 4,noviembre,2,7C3DB099-63F5-4A8F-B372-D233CBE1B46F
14660,jamie33@adventure-works.com,13855,2013,Trim. 4,diciembre,29,4DC63360-6A4A-4963-987F-2012574BC3BD
14661,jamie34@adventure-works.com,13856,2013,Trim. 3,septiembre,13,5D4BD6E2-6077-4E7A-9838-FC6875BB64F8
14662,bryan10@adventure-works.com,13857,2014,Trim. 1,marzo,30,49F41163-0B68-475A-AB07-A212CA0048F9
14663,garrett13@adventure-works.com,13858,2011,Trim. 2,junio,8,2B979C08-3E6B-4B0B-B654-CBEE97FF0C5B
14664,jamie35@adventure-works.com,13859,2012,Trim. 4,diciembre,1,476376B8-A618-4F31-8C9E-3B3E51701E58
14665,steven18@adventure-works.com,13860,2014,Trim. 2,mayo,19,87ACA033-4018-4DD6-AA9D-2A34E7966BED
14666,jamie36@adventure-works.com,13861,2013,Trim. 1,marzo,24,47BFDC2E-C755-4585-B536-2E2C0B245DEE
14667,adrian10@adventure-works.com,13862,2012,Trim. 2,mayo,17,58AC8BE8-0FBB-4FE4-9862-7548B5DBBB85
14668,jamie37@adventure-works.com,13863,2014,Trim. 2,abril,16,CC462A66-44AC-4FDD-9A14-25784CF54F34
14669,cody9@adventure-works.com,13864,2013,Trim. 2,mayo,11,D71FF1D6-281F-4696-9105-C760C7970481
14670,charles57@adventure-works.com,13865,2013,Trim. 4,diciembre,20,040C0D92-1991-405D-9A69-9D9E99EC7EA2
14671,jamie38@adventure-works.com,13866,2014,Trim. 1,febrero,27,A58B6A2C-6D12-452C-91A1-466383793EAE
14672,jamie39@adventure-works.com,13867,2014,Trim. 1,febrero,11,BC90DE24-6A0D-4F9F-BAAF-F4D134284C48
14673,rob4@adventure-works.com,13868,2011,Trim. 2,junio,27,EA7F70D9-6379-4145-8997-8C1E9034D249
14674,jamie40@adventure-works.com,13869,2013,Trim. 3,julio,24,BF137BFC-B9E4-49CC-AF26-0674493A7B83
14675,devin76@adventure-works.com,13870,2014,Trim. 2,junio,11,9FE20D3C-19AF-4C01-9B83-72AED4DD88DF
14676,eduardo77@adventure-works.com,13871,2012,Trim. 4,noviembre,5,D739F3B8-0231-47E8-A133-3345942E7041
14677,jamie41@adventure-works.com,13872,2013,Trim. 4,noviembre,28,9D8F9FF9-F721-4D61-9A1E-E0BAB84292C1
14678,richard90@adventure-works.com,13873,2014,Trim. 1,marzo,30,33C17B11-ADEB-4C6F-A14B-E7E314C3190B
14679,marcus84@adventure-works.com,13874,2013,Trim. 3,agosto,15,803FB4DF-2D1F-436F-A5B0-9D8D2AA6A8B5
14680,ian75@adventure-works.com,13875,2014,Trim. 1,febrero,28,8FBEEBC3-E12B-4055-91C8-A1A3884EE5ED
14681,jamie42@adventure-works.com,13876,2012,Trim. 4,noviembre,25,477B308A-5DC8-4C5C-86A6-136C715E9CF9
14682,xavier75@adventure-works.com,13877,2014,Trim. 1,febrero,16,CE395E51-BF2F-4DDD-81EE-B615CF7ECDB5
14683,jamie43@adventure-works.com,13878,2014,Trim. 1,enero,22,77202752-5E21-426E-8B9C-B122638EC14D
14684,jamie44@adventure-works.com,13879,2012,Trim. 2,mayo,23,A20F6D1B-B945-4091-B7F6-05351759286F
14685,dalton79@adventure-works.com,13880,2013,Trim. 1,marzo,10,AD14E2F1-CEE8-44B9-A599-2C8615896FD9
14686,walter16@adventure-works.com,13881,2014,Trim. 1,marzo,17,C6A5E5F8-0A89-40FB-9AB7-FBCF212553BE
14687,jeremy38@adventure-works.com,13882,2013,Trim. 4,octubre,18,4A67F451-8F36-42DC-86DF-741DED1149E9
14688,walter17@adventure-works.com,13883,2014,Trim. 2,abril,20,78E69F12-FB93-4847-95D2-CB0C9150D0CA
14689,carlos11@adventure-works.com,13884,2014,Trim. 1,marzo,24,D29B28FF-4096-4E11-99C3-4EA2D9F00DDB
14690,walter18@adventure-works.com,13885,2011,Trim. 3,agosto,26,2137715F-B78F-4394-8F6D-C56728F0F48F
14691,angel9@adventure-works.com,13886,2013,Trim. 1,febrero,15,99EC5FE7-F6DF-46FD-B78A-E136E298EC64
14692,walter19@adventure-works.com,13887,2013,Trim. 3,julio,4,15F56E0C-87C8-4329-85DF-5991CF8A200C
